emotion,pitch,intensity,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
02,1651.3754,0.0019693095,-678.02606,47.585075,-0.7816691,4.926265,4.2046075,1.8573166,-6.7012324,-11.750851,-8.971134,2.3158202,-2.713595,-8.550249,-0.474781
02,1763.0485,0.0015735751,-685.9486,46.628357,-0.61661685,7.0245605,4.577231,-1.5846336,-4.5624285,-4.7432914,-5.8855915,-0.43222338,-1.6418228,-7.5987754,-1.5000653
02,1769.6646,0.0019327604,-687.39594,46.098213,2.4876246,6.631657,1.7884074,-2.9258611,-6.880581,-4.6066375,-5.154255,0.29401574,-3.866409,-6.6063786,1.1844165
02,1671.9159,0.0017129987,-685.6952,59.49444,-7.3695745,2.7693162,0.5752311,1.9736763,-5.251278,-10.86035,-10.272998,0.8121592,-1.5742985,-9.098584,-1.9850122
02,1757.3109,0.0017327724,-676.11896,53.97944,-2.4827023,7.220383,-0.029286953,-1.3109968,-6.9163723,-12.458698,-10.361002,-0.42590612,-2.72083,-8.527372,-0.43307185
03,1804.1384,0.0037856398,-630.66797,56.892548,-8.458186,1.2428772,4.3473682,-4.839707,-9.982684,-11.162387,-10.443463,-1.7770438,-5.8961363,-8.825102,-2.0465615
03,1850.7471,0.0037283464,-650.00916,47.640152,-15.270755,-1.2445319,4.1122017,-8.14075,-11.0693655,-11.830377,-10.709128,-0.79928607,-6.374838,-7.696671,-1.9985814
03,1659.2378,0.0040785507,-637.4518,44.204132,-4.0248103,-0.32442933,0.36266625,-6.112728,-10.918943,-11.571305,-11.5622835,-0.6315653,-5.387965,-8.156667,-2.1418743
03,1670.0199,0.0041377326,-642.439,46.129547,-3.0895844,-2.7058127,2.9349377,-2.647074,-10.178944,-10.591899,-10.304955,-0.06707875,-5.3941054,-7.8716416,-0.30215925
03,1799.856,0.014777678,-495.20682,33.357094,-21.610195,-7.6549253,-5.631413,-12.533738,-14.770958,-11.356814,-16.127693,-2.483287,-6.0123672,-10.033106,-6.721359
03,1729.1283,0.01372385,-497.52267,35.86282,-14.676251,-4.99577,-1.3775098,-10.426267,-15.622965,-12.20968,-14.318302,-3.152851,-5.741554,-12.223312,-4.614457
03,1692.4995,0.014525064,-496.13885,27.612673,-6.0202093,-7.9171457,-2.5657759,-8.113092,-14.132929,-13.038235,-16.511257,-1.6814696,-9.784535,-12.2597,-4.6935596
03,1712.9338,0.012423114,-521.55963,34.555458,-15.537922,-8.6179905,-0.3022301,-11.491046,-14.852653,-14.168187,-14.408215,-0.5633162,-8.015697,-12.11956,-4.5219727
05,1786.5663,0.005127794,-583.90643,42.217827,-3.0780518,3.3369973,-1.3162719,-7.402388,-8.949333,-8.416864,-10.623348,-2.1647465,-2.1453888,-9.656665,-0.011362123
05,1627.0416,0.0054437574,-615.4106,46.959198,-0.9285113,3.7162766,-0.27560776,-7.20735,-7.8782854,-5.3477106,-10.995151,-1.4852396,-2.414243,-7.621165,-0.4348611
05,1592.6482,0.007044286,-575.15137,41.953957,-8.880159,0.44129953,-3.5544503,-6.8302712,-10.267395,-8.972639,-12.71644,-1.3298992,-3.1400533,-9.319419,-0.23345773
05,1677.9796,0.008427718,-545.8357,41.533684,-7.3006573,0.50265396,-3.9888642,-8.616607,-9.156188,-10.606966,-15.65288,-3.5377724,-4.180203,-12.164621,-2.2517207
05,1844.8788,0.018958624,-477.49542,31.65236,-15.723453,-0.05754336,-4.583506,-13.990733,-9.751677,-10.938259,-12.77445,-1.4167737,-7.131607,-8.414631,-3.28881
05,1745.2894,0.01818167,-490.04456,36.140594,-15.646406,-1.3195632,-4.8829427,-11.042762,-9.95633,-8.457946,-15.047287,-2.3688962,-5.2760587,-10.157473,-3.4832554
05,1695.4885,0.03230261,-433.71054,23.460344,-14.926406,-2.2148595,-6.2717786,-12.586202,-8.922878,-12.805514,-17.063448,-2.9585307,-7.0008793,-9.483854,-3.4631028
05,1737.8198,0.031074313,-444.51175,23.55913,-19.74517,-3.439577,-7.824494,-14.59892,-9.972017,-15.084333,-16.766672,-3.0259383,-5.276127,-11.689061,-2.7964218
01,1717.6915,0.004705368,-644.43164,61.691525,-4.231187,8.771251,12.1218815,-6.0974197,-3.8225849,-4.3866315,-9.309088,-5.8884745,0.7016768,-5.022706,-1.469171
01,1468.7612,0.005448015,-618.1251,60.08544,-5.9364605,9.629848,15.576269,-5.681223,0.3756474,-1.1077001,-8.532423,-3.5218263,2.7712193,-2.639181,-0.4374926
01,1740.4464,0.005910362,-629.0704,53.560932,-8.102326,5.5567245,12.019091,-8.496997,-1.646339,-4.407569,-10.663366,-5.355664,0.3718498,-4.156769,-2.649082
01,1696.217,0.005913061,-624.06793,60.9852,-3.7822177,6.2200713,13.613946,-7.6226482,-2.3313706,-5.360916,-10.936716,-4.432464,-0.107853904,-4.510958,-2.4750173
02,1662.5254,0.0026179643,-685.507,60.61934,5.417887,10.200163,11.650068,-1.3135139,0.745172,-1.5428978,-4.994078,-2.6925097,0.6017492,-3.1867583,-3.7814999
02,1730.2596,0.0024604357,-701.3326,57.646175,3.8361917,10.2832365,10.145627,-0.19814071,-2.0218136,-4.2318363,-5.3013124,-4.8030105,1.5717973,-3.9689524,-2.8058405
02,1752.9902,0.0036716354,-658.5932,55.000202,-0.9967222,7.8117285,7.228482,-3.1956055,-2.2122512,-4.147455,-7.0441313,-3.7637987,1.0247537,-4.7803006,-3.9157484
02,1680.3464,0.0034725918,-658.3545,54.910378,0.4519223,8.76816,8.608638,-3.2388394,-2.8554947,-3.4439256,-7.802436,-3.3701437,-0.17169207,-3.9952908,-4.0146327
02,1609.5739,0.0031623684,-663.644,64.28199,1.8897142,8.73936,9.302442,-0.2450208,-4.332836,-3.8282342,-6.077726,-4.584789,2.227942,-5.19119,-3.4642951
02,1641.2649,0.0027033603,-682.7604,64.57318,3.8269804,8.614511,10.934704,1.3239844,-3.1505651,-4.8213334,-5.357705,-4.1992226,2.7529063,-4.3595905,-2.7455368
02,1687.2336,0.0029118378,-677.5924,58.643333,0.77077645,9.748231,12.153469,-0.25173572,-3.1879003,-6.0430527,-7.566854,-2.4369035,1.6436355,-3.646301,-3.9111226
02,1682.2246,0.0037966135,-652.31665,59.998928,0.20387548,9.32927,9.997243,-0.20183052,-2.6218348,-4.9059205,-8.254893,-3.282379,2.552787,-6.3208117,-4.726073
03,1835.0914,0.005623527,-638.53723,47.41588,-8.420136,4.0772505,5.1239715,-5.845614,-5.6604176,-7.539271,-11.5266695,-5.461642,-2.8636777,-4.445194,-4.040187
03,1686.4204,0.0087375175,-583.2825,43.210587,-7.083607,2.0803914,4.319869,-5.281988,-5.243834,-6.440219,-10.22208,-4.2672076,-3.1349652,-4.9747076,-3.0159662
03,1762.5801,0.0067903935,-608.44824,42.862293,-7.122563,3.526419,4.9858174,-5.6676626,-6.3956475,-8.578726,-12.112078,-3.922924,-2.6027038,-5.5223503,-2.9190989
03,1786.7545,0.006544837,-611.7603,43.287296,-3.3578653,5.164882,5.579363,-4.9414654,-5.7612977,-6.2023244,-12.842966,-3.248246,-3.0515819,-4.52751,-3.2447305
03,1765.8325,0.017458824,-508.49542,30.203592,-12.217266,-2.0694795,-2.1832128,-6.817925,-8.86273,-6.028694,-11.231116,-5.776505,-3.5570552,-5.809496,-5.7539144
03,1842.3488,0.018616304,-504.24014,30.646584,-13.686867,-2.7385752,-3.334957,-7.490461,-9.829236,-6.7409105,-10.799126,-7.2040305,-4.024677,-4.6614103,-6.9430246
03,1892.0215,0.016903643,-517.1777,31.994772,-10.639786,-3.7197075,-3.7733574,-8.749662,-10.088323,-5.0387073,-14.403889,-4.8674116,-3.2394624,-6.210694,-4.835205
03,1911.2346,0.014652548,-544.75616,36.535534,-9.965968,-0.021955326,-2.1545026,-8.839379,-8.041413,-5.66882,-14.599719,-5.107197,-2.8365676,-6.8666105,-4.7259607
05,1907.8823,0.013065429,-550.93805,40.108315,-10.376297,1.7373773,-0.37266096,-5.9424195,-4.667178,-4.97708,-11.824296,-5.8419127,-2.5122612,-6.3770385,-3.9932127
05,1809.1793,0.01376588,-535.94666,40.158253,-10.046415,3.3634567,-0.18323682,-6.009483,-6.3400364,-4.6299458,-11.628329,-6.248601,-1.9908895,-6.8625803,-4.241315
05,1746.5021,0.013191759,-550.0766,40.3116,-8.256923,1.8153487,1.653818,-6.255772,-4.4693904,-5.262415,-9.867413,-5.6863513,-3.7085931,-6.2167735,-4.1688914
05,1928.0822,0.012876862,-551.2705,37.61826,-9.374416,2.107903,-1.989678,-7.1516385,-8.127361,-3.8578131,-12.298933,-7.685091,-2.6533031,-8.165835,-6.3744617
05,1738.8773,0.036771137,-422.7538,28.812597,-15.771175,-0.7571278,-6.4953947,-7.148751,-7.453115,-4.163331,-9.180767,-8.224829,-3.3682988,-3.5463402,-5.4262805
05,1587.8574,0.036855843,-442.8406,28.982008,-17.222452,-2.2360399,-5.3674173,-8.364563,-6.042027,-5.6550603,-9.11515,-6.777093,-4.557921,-4.5813584,-4.4506745
05,1388.036,0.044030823,-403.66873,22.193514,-17.27593,-3.4200919,-5.4343357,-5.5468307,-6.742002,-7.1334167,-7.848795,-6.4352965,-4.29881,-4.22214,-3.1660428
05,1714.7853,0.03758205,-405.9521,23.088606,-14.773434,-2.690211,-5.1343284,-8.06966,-6.6753125,-5.9954653,-9.99263,-7.6992598,-3.8892353,-6.66998,-4.7240868
01,1867.6173,0.0025458573,-686.895,43.229652,-7.451457,1.047713,-8.075271,-7.687416,-11.267945,-12.600429,-8.550982,-6.6951265,-8.587321,-3.2837577,-6.1321955
01,1934.575,0.0023510337,-687.37134,41.4647,-12.51162,1.755123,-8.262719,-9.812841,-10.318781,-13.119346,-8.123955,-5.753302,-9.840951,-3.3610435,-5.573746
01,1849.0624,0.0029253694,-682.3356,44.06828,-7.0258465,3.9520953,-8.574372,-5.297753,-11.913534,-11.952754,-6.152075,-5.495942,-6.811165,-0.5915794,-6.914684
01,1872.323,0.0034636843,-678.4142,39.417255,-4.9932504,3.8817723,-8.206425,-5.663401,-15.264033,-12.449848,-7.984609,-6.2240953,-8.62539,-1.706178,-4.5373964
02,1929.0533,0.0013747382,-740.86554,40.050896,-3.2298348,3.451206,-3.6551597,-5.564048,-11.35134,-13.256773,-9.016317,-6.9514685,-7.9516444,-4.0280566,-8.392142
02,1899.749,0.0014702068,-745.6304,44.12577,-1.0390854,3.2469254,-6.558686,-5.7003274,-8.623988,-11.146694,-9.31867,-4.8385262,-7.7087812,-3.628819,-7.7005653
02,2000.1384,0.0016238657,-730.6705,38.349815,2.6743178,9.384072,-5.97962,-3.0296078,-11.018359,-9.151866,-7.464394,-5.854757,-5.191709,-2.5191557,-7.5516753
02,1870.6002,0.0024201067,-694.07874,41.272892,2.5895433,0.97802657,-1.3528315,-3.845079,-12.700678,-8.642835,-9.364194,-5.1982965,-8.834534,-1.8646567,-6.114938
02,1937.0802,0.002677708,-676.8508,41.95894,-10.863037,-0.34942997,-7.2215223,-7.9425664,-11.536243,-10.5622225,-8.527441,-6.7214274,-7.95543,-2.7572424,-7.1066294
02,1857.6426,0.0018659893,-692.6512,45.200306,-4.0402927,5.898607,-4.109044,-5.049538,-8.99442,-9.021422,-9.163706,-7.9430766,-4.1482553,-4.247138,-8.246029
02,1886.4158,0.0020875018,-708.79987,48.70096,1.1222211,0.025111232,-7.6219707,-7.2248373,-12.1101675,-8.403195,-12.154092,-7.8486776,-6.258115,-3.7247784,-8.050488
02,1928.6583,0.0023971773,-683.8466,41.36717,-2.7677119,1.0234827,-4.020317,-7.462221,-11.155665,-7.080594,-11.4290285,-7.604132,-5.253399,-5.041177,-7.5399384
03,1901.0574,0.0033517021,-659.3542,41.27354,-11.070027,1.1593094,-6.558924,-8.341078,-9.272998,-8.439029,-9.55743,-6.666582,-9.832862,-1.3089201,-7.7530394
03,1891.1663,0.003472526,-654.6074,44.213326,-15.168289,4.616413,-4.778446,-8.689507,-8.638118,-9.353244,-8.1070595,-4.3429866,-10.441539,-0.5685136,-6.587171
03,1878.7495,0.0033635611,-676.5234,48.59353,-13.861475,-0.56483346,-5.9279146,-7.0754175,-10.60254,-9.704247,-7.686184,-5.8401027,-6.9947495,-0.8273078,-6.848547
03,1945.9712,0.0054703355,-611.13446,33.09898,-16.204868,1.0088569,-8.298964,-9.565986,-13.517891,-8.574171,-9.072193,-7.55817,-7.331517,-1.5948383,-8.245952
03,1923.8984,0.01036061,-530.68146,33.450493,-21.651716,5.746669,-10.314515,-15.32931,-6.339697,-10.826221,-5.680858,-3.020882,-9.400641,3.4745445,-7.526514
03,1908.5419,0.01051424,-527.19257,33.262062,-19.868982,10.140082,-7.8981094,-11.125276,-5.2347436,-8.587011,-4.970521,-1.5723712,-8.418208,4.873899,-1.8657765
03,1941.5304,0.011219266,-543.256,28.837587,-20.076199,2.0553439,-11.486953,-14.747632,-12.2406645,-11.390851,-11.414214,-3.2778869,-9.38878,0.5082723,-9.591918
03,1935.3805,0.018169643,-505.67664,19.306393,-21.616108,-4.345455,-14.986018,-15.212789,-12.576386,-9.631833,-9.9085,-4.6373777,-11.375296,-2.0968966,-8.963337
05,1785.1907,0.014388265,-503.42288,33.387264,-18.306717,0.44974375,-14.748362,-11.700937,-5.44284,-12.043738,-7.9435916,-1.2103256,-9.756537,1.8145663,-4.929035
05,1891.2283,0.016188944,-509.61325,29.779303,-17.598513,-0.19397996,-11.725772,-10.995877,-7.6087804,-8.69517,-8.918422,-1.5707941,-7.555244,0.28863484,-3.0935087
05,1808.7725,0.012227468,-528.6269,32.57751,-15.365543,3.4641118,-10.2411,-9.941857,-6.8192363,-12.840427,-8.873047,-2.4077847,-6.1658263,1.6382082,-3.2417269
05,1740.3916,0.01728793,-494.49957,34.325382,-18.356138,-2.8566945,-10.407724,-16.314323,-9.830278,-13.875593,-11.356426,-0.64249355,-7.2248077,0.5911659,-5.701363
05,1787.3657,0.031035282,-423.40808,25.316696,-17.944517,1.3509259,-19.22149,-13.422459,-4.7365127,-12.140578,-8.731767,-3.3207233,-11.284228,3.5621173,-8.182068
05,1860.3251,0.023599047,-462.50696,27.337797,-20.461271,0.46930254,-15.593477,-13.290202,-5.6773925,-11.061947,-9.797987,-0.5935833,-11.921848,3.2789938,-4.9567366
05,1738.5182,0.01753467,-494.3059,33.102554,-11.642544,-2.2662063,-12.71741,-9.615491,-8.963362,-12.096249,-9.547089,-2.685419,-7.2583795,4.537061,-5.4538794
05,1690.2291,0.019489259,-490.5031,23.53985,-16.328259,-0.10221613,-18.963531,-9.061004,-7.4005065,-12.254005,-8.472662,-3.595176,-8.703732,3.1439538,-6.5320115
